"http://dbz-dokkanbattle.wikia.com/wiki/Lightning_Onslaught_Tien","Lightning Onslaught Tien","40/60","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/b/bf/R_icon.png/revision/latest/scale-to-width-down/25?cb=20160907141623","R icon","http://vignette3.wikia.nocookie.net/dbz-dokkanbattle/images/2/2d/PHY_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231006","PHY icon","6","Damage received reduced by 10%","Causes extreme damage to opponent","With a chance to reduce damage received by 50%","Z Fighters; Master and Pupil; Crane School; Courage; Rival Duo","4465","3296"
"http://dbz-dokkanbattle.wikia.com/wiki/Daring_Interception_Chiaotzu","Daring Interception Chiaotzu","40/60","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/b/bf/R_icon.png/revision/latest/scale-to-width-down/25?cb=20160907141623","R icon","http://vignette4.wikia.nocookie.net/dbz-dokkanbattle/images/d/d7/TEQ_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231030","TEQ icon","5","<img src=""http://vignette1.wikia.nocookie.net/dbz-dokkanbattle/images/4/4a/INT_icon.png/revision/latest/scale-to-width-down/30?cb=20150825230943"" alt=""INT icon"" class="""" data-image-key=""INT_icon.png"" data-image-name=""INT icon.png"" width=""30"" height=""30"" >\n Type opponent DEF -30%","Causes huge damage to opponent","Disables enemy's Guard when Ki meter is 5 or more","Z Fighters; Master and Pupil; Crane School; Telekinesis; Courage","4423","2958"
"http://dbz-dokkanbattle.wikia.com/wiki/Unwavering_Confidence_Yamcha","Unwavering Confidence Yamcha","40/60","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/b/bf/R_icon.png/revision/latest/scale-to-width-down/25?cb=20160907141623","R icon","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/5/5a/AGL_icon.png/revision/latest/scale-to-width-down/30?cb=20150825230835","AGL icon","6","Damage received reduced by 10%","Causes huge damage to opponent and lowers DEF","Opponents DEF -30% when Ki meter is 5 or more","Z Fighters; Rival Duo; Turtle School; Speedy Retribution; Infighter","5162","3685"
"http://dbz-dokkanbattle.wikia.com/wiki/Display_of_Strength_Zarbon","Display of Strength Zarbon","40/60","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/b/bf/R_icon.png/revision/latest/scale-to-width-down/25?cb=20160907141623","R icon","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/8/82/STR_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231109","STR icon","6","<img src=""http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/8/82/STR_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231109"" alt=""STR icon"" class="""" data-image-key=""STR_icon.png"" data-image-name=""STR icon.png"" width=""30"" height=""30"" >\n Type ATK increased by 15%","Causes huge damage to opponent","None","Metamorphosis; Frieza's Army; Frieza's Minion","4819","3584"
"http://dbz-dokkanbattle.wikia.com/wiki/Considerate_Captain_Captain_Ginyu","Considerate Captain Captain Ginyu","40/60","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/b/bf/R_icon.png/revision/latest/scale-to-width-down/25?cb=20160907141623","R icon","http://vignette1.wikia.nocookie.net/dbz-dokkanbattle/images/4/4a/INT_icon.png/revision/latest/scale-to-width-down/30?cb=20150825230943","INT icon","5","HP increased by 15%","Causes huge damage to opponent","None","The Ginyu Force; Gentleman; Respect; Loyalty; Signature Pose","5643","3450"
"http://dbz-dokkanbattle.wikia.com/wiki/Target_Confirmed_Android_19","Target Confirmed Android 19","40/60","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/b/bf/R_icon.png/revision/latest/scale-to-width-down/25?cb=20160907141623","R icon","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/8/82/STR_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231109","STR icon","6","Damage received reduced by 10%","Causes huge damage to opponent","May recover HP from 25% of damage delivered","Android Assault; Tough as Nails; Loyalty; Energy Absorption","4663","3704"
"http://dbz-dokkanbattle.wikia.com/wiki/Precise_Action_Dr._Gero","Precise Action Dr. Gero","40/60","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/b/bf/R_icon.png/revision/latest/scale-to-width-down/25?cb=20160907141623","R icon","http://vignette1.wikia.nocookie.net/dbz-dokkanbattle/images/4/4a/INT_icon.png/revision/latest/scale-to-width-down/30?cb=20150825230943","INT icon","6","<img src=""http://vignette1.wikia.nocookie.net/dbz-dokkanbattle/images/4/4a/INT_icon.png/revision/latest/scale-to-width-down/30?cb=20150825230943"" alt=""INT icon"" class="""" data-image-key=""INT_icon.png"" data-image-name=""INT icon.png"" width=""30"" height=""30"" >\n Type ATK +15%","Causes huge damage to opponent","May recover 25% of damage delivered","Android Assault; RR Army; Flee; Thirst for Conquest; Scientist; Energy Absorption","5312","3465"
"http://dbz-dokkanbattle.wikia.com/wiki/Free_at_Last_Android_17","Free at Last Android 17","40/60","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/b/bf/R_icon.png/revision/latest/scale-to-width-down/25?cb=20160907141623","R icon","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/5/5a/AGL_icon.png/revision/latest/scale-to-width-down/30?cb=20150825230835","AGL icon","6","<img src=""http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/5/5a/AGL_icon.png/revision/latest/scale-to-width-down/30?cb=20150825230835"" alt=""AGL icon"" class="""" data-image-key=""AGL_icon.png"" data-image-name=""AGL icon.png"" width=""30"" height=""30"" >\n Type ATK increased by 15%","Causes huge damage to opponent","ATK +1000 when Ki is 5 or more","Android Assault; Twin Terrors; The Innocents; Organic Upgrade","5782","3935"
"http://dbz-dokkanbattle.wikia.com/wiki/Cold_Analytics_Android_18","Cold Analytics Android 18","40/60","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/b/bf/R_icon.png/revision/latest/scale-to-width-down/25?cb=20160907141623","R icon","http://vignette3.wikia.nocookie.net/dbz-dokkanbattle/images/2/2d/PHY_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231006","PHY icon","6","ATK +10% when HP is 50% or above","Causes huge damage to opponent","ATK +1000 when Ki meter is 5 or more","Android Assault; Twin Terrors; The Innocents; Battlefield Diva; Organic Upgrade","4708","3628"
"http://dbz-dokkanbattle.wikia.com/wiki/Ironclad_Intentions_Android_16","Ironclad Intentions Android 16","40/60","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/b/bf/R_icon.png/revision/latest/scale-to-width-down/25?cb=20160907141623","R icon","http://vignette3.wikia.nocookie.net/dbz-dokkanbattle/images/2/2d/PHY_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231006","PHY icon","6","HP increased by 15%","Causes huge damage to opponent","Temporarily ATK + 2000 after being attacked","Android Assault; Mechanical Menaces; Gentleman; Soul vs Soul","5974","3664"
"http://dbz-dokkanbattle.wikia.com/wiki/Earnest_Passion_Chi-Chi","Earnest Passion Chi-Chi","40/60","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/b/bf/R_icon.png/revision/latest/scale-to-width-down/25?cb=20160907141623","R icon","http://vignette1.wikia.nocookie.net/dbz-dokkanbattle/images/4/4a/INT_icon.png/revision/latest/scale-to-width-down/30?cb=20150825230943","INT icon","5","Damage received reduced by 10%","Causes huge damage to opponent","With a chance to recover 2000 HP","All in the Family; Battlefield Diva","4581","3058"
"http://dbz-dokkanbattle.wikia.com/wiki/Storm_of_Destruction_Dodoria","Storm of Destruction Dodoria","40/60","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/b/bf/R_icon.png/revision/latest/scale-to-width-down/25?cb=20160907141623","R icon","http://vignette3.wikia.nocookie.net/dbz-dokkanbattle/images/2/2d/PHY_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231006","PHY icon","5","<img src=""http://vignette3.wikia.nocookie.net/dbz-dokkanbattle/images/2/2d/PHY_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231006"" alt=""PHY icon"" class="""" data-image-key=""PHY_icon.png"" data-image-name=""PHY icon.png"" width=""30"" height=""30"" >\n Type ATK +15%","Causes huge damage to opponent","None","Coward; Frieza's Army; Frieza's Minion; Loyalty","4977","3063"
"http://dbz-dokkanbattle.wikia.com/wiki/Death_Sentence_Recoome","Death Sentence Recoome","40/60","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/b/bf/R_icon.png/revision/latest/scale-to-width-down/25?cb=20160907141623","R icon","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/8/82/STR_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231109","STR icon","6","<img src=""http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/8/82/STR_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231109"" alt=""STR icon"" class="""" data-image-key=""STR_icon.png"" data-image-name=""STR icon.png"" width=""30"" height=""30"" >\n Type ATK increased by 15%","Causes extreme damage to opponent","ATK +1000 when 3rd to attack","The Ginyu Force; Tough as Nails; Infighter; Brutal Beatdown; Signature Pose","4389","3914"
"http://dbz-dokkanbattle.wikia.com/wiki/Well-Played_Trump_Card_Guldo","Well-Played Trump Card Guldo","40/60","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/b/bf/R_icon.png/revision/latest/scale-to-width-down/25?cb=20160907141623","R icon","http://vignette4.wikia.nocookie.net/dbz-dokkanbattle/images/d/d7/TEQ_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231030","TEQ icon","6","<img src=""http://vignette4.wikia.nocookie.net/dbz-dokkanbattle/images/d/d7/TEQ_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231030"" alt=""TEQ icon"" class="""" data-image-key=""TEQ_icon.png"" data-image-name=""TEQ icon.png"" width=""30"" height=""30"" >\n Type DEF increased by 15%","Causes huge damage to opponent","DEF -50% for opponent when 3 attack in a row","The Ginyu Force; Telekinesis; Brutal Beatdown; Brainiacs; Signature Pose","4583","3151"
"http://dbz-dokkanbattle.wikia.com/wiki/Speed_Impulse_Burter","Speed Impulse Burter","40/60","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/b/bf/R_icon.png/revision/latest/scale-to-width-down/25?cb=20160907141623","R icon","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/5/5a/AGL_icon.png/revision/latest/scale-to-width-down/30?cb=20150825230835","AGL icon","6","<img src=""http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/5/5a/AGL_icon.png/revision/latest/scale-to-width-down/30?cb=20150825230835"" alt=""AGL icon"" class="""" data-image-key=""AGL_icon.png"" data-image-name=""AGL icon.png"" width=""30"" height=""30"" >\n Type Ki +1","Causes huge damage to opponent","Ki +3 when HP is 100%","The Ginyu Force; Speedy Retribution; Tag Team of Terror; Signature Pose","5966","4056"
"http://dbz-dokkanbattle.wikia.com/wiki/Lesson_in_Fear_Jeice","Lesson in Fear Jeice","40/60","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/b/bf/R_icon.png/revision/latest/scale-to-width-down/25?cb=20160907141623","R icon","http://vignette4.wikia.nocookie.net/dbz-dokkanbattle/images/d/d7/TEQ_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231030","TEQ icon","6","<img src=""http://vignette4.wikia.nocookie.net/dbz-dokkanbattle/images/d/d7/TEQ_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231030"" alt=""TEQ icon"" class="""" data-image-key=""TEQ_icon.png"" data-image-name=""TEQ icon.png"" width=""30"" height=""30"" >\n Type ATK increased by 15%","Causes huge damage to opponent","Reduce attacked opponent's ATK by 10% for 3 turns","The Ginyu Force; Tag Team of Terror; Signature Pose","5461","3425"
"http://dbz-dokkanbattle.wikia.com/wiki/Cowardly_Savior_Yajirobe","Cowardly Savior Yajirobe","40/60","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/b/bf/R_icon.png/revision/latest/scale-to-width-down/25?cb=20160907141623","R icon","http://vignette3.wikia.nocookie.net/dbz-dokkanbattle/images/2/2d/PHY_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231006","PHY icon","5","<img src=""http://vignette3.wikia.nocookie.net/dbz-dokkanbattle/images/2/2d/PHY_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231006"" alt=""PHY icon"" class="""" data-image-key=""PHY_icon.png"" data-image-name=""PHY icon.png"" width=""30"" height=""30"" >\n Type Ki +1","Causes huge damage to opponent","DEF +1000 for all allies","Tough as Nails; Infighter; Coward; Flee","4525","3007"
"http://dbz-dokkanbattle.wikia.com/wiki/Facing_Fate_Nail","Facing Fate Nail","40/60","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/b/bf/R_icon.png/revision/latest/scale-to-width-down/25?cb=20160907141623","R icon","http://vignette1.wikia.nocookie.net/dbz-dokkanbattle/images/4/4a/INT_icon.png/revision/latest/scale-to-width-down/30?cb=20150825230943","INT icon","5","HP +15%","Causes huge damage to opponent","None","Namekians; Cold Judgment; Hero","5429","3578"
"http://dbz-dokkanbattle.wikia.com/wiki/Craving_of_Battle_Cui","Craving of Battle Cui","40/60","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/b/bf/R_icon.png/revision/latest/scale-to-width-down/25?cb=20160907141623","R icon","http://vignette1.wikia.nocookie.net/dbz-dokkanbattle/images/4/4a/INT_icon.png/revision/latest/scale-to-width-down/30?cb=20150825230943","INT icon","5","<img src=""http://vignette1.wikia.nocookie.net/dbz-dokkanbattle/images/4/4a/INT_icon.png/revision/latest/scale-to-width-down/30?cb=20150825230943"" alt=""INT icon"" class="""" data-image-key=""INT_icon.png"" data-image-name=""INT icon.png"" width=""30"" height=""30"" >\n Type ATK +15%","Causes huge damage to enemy","Ki +1 when attacking","Coward; Frieza's Minion","5055","3116"
"http://dbz-dokkanbattle.wikia.com/wiki/Paragon_of_Justice_Videl","Paragon of Justice Videl","40/60","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/b/bf/R_icon.png/revision/latest/scale-to-width-down/25?cb=20160907141623","R icon","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/5/5a/AGL_icon.png/revision/latest/scale-to-width-down/30?cb=20150825230835","AGL icon","5","Damage received reduced by 10%","Causes huge damage to oppponent","<img src=""http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/8/82/STR_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231109"" alt=""STR icon"" class="""" data-image-key=""STR_icon.png"" data-image-name=""STR icon.png"" width=""30"" height=""30"" >\n Type enemies' ATK -20%","The Hercule Family; Cold Judgment; Money Money Money; Infighter; Battlefield Diva","3483","3172"
"http://dbz-dokkanbattle.wikia.com/wiki/Crane_School’s_Prestige_Master_Shen","Crane School’s Prestige Master Shen","60/80","http://vignette4.wikia.nocookie.net/dbz-dokkanbattle/images/f/f7/SR_icon.png/revision/latest/scale-to-width-down/40?cb=20160907142518","SR icon","http://vignette1.wikia.nocookie.net/dbz-dokkanbattle/images/4/4a/INT_icon.png/revision/latest/scale-to-width-down/30?cb=20150825230943","INT icon","10/14","<img src=""http://vignette1.wikia.nocookie.net/dbz-dokkanbattle/images/4/4a/INT_icon.png/revision/latest/scale-to-width-down/30?cb=20150825230943"" alt=""INT icon"" class="""" data-image-key=""INT_icon.png"" data-image-name=""INT icon.png"" width=""30"" height=""30"" >\n Type ATK +25%","Causes huge damage to opponent","All opponents' ATK -10%","Crane School; Master and Pupil; The Students; The Incredible Adventure","7191","5042"
"http://dbz-dokkanbattle.wikia.com/wiki/Successor_of_the_Strongest_Super_Saiyan_Gohan_(Teen)","Successor of the Strongest Super Saiyan Gohan (Youth)","80/100","http://vignette4.wikia.nocookie.net/dbz-dokkanbattle/images/c/c9/SSR_icon.png/revision/latest/scale-to-width-down/40?cb=20160907125436","SSR icon","http://vignette1.wikia.nocookie.net/dbz-dokkanbattle/images/4/4a/INT_icon.png/revision/latest/scale-to-width-down/30?cb=20150825230943","INT icon","16/23","<img src=""http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/5/5a/AGL_icon.png/revision/latest/scale-to-width-down/30?cb=20150825230835"" alt=""AGL icon"" class="""" data-image-key=""AGL_icon.png"" data-image-name=""AGL icon.png"" width=""30"" height=""30"" >\n, \n<img src=""http://vignette1.wikia.nocookie.net/dbz-dokkanbattle/images/4/4a/INT_icon.png/revision/latest/scale-to-width-down/30?cb=20150825230943"" alt=""INT icon"" class="""" data-image-key=""INT_icon.png"" data-image-name=""INT icon.png"" width=""30"" height=""30"" >\n, \n<img src=""http://vignette3.wikia.nocookie.net/dbz-dokkanbattle/images/2/2d/PHY_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231006"" alt=""PHY icon"" class="""" data-image-key=""PHY_icon.png"" data-image-name=""PHY icon.png"" width=""30"" height=""30"" >\n Type HP & ATK + 20%","Causes extreme damage to enemy","Ki +2 when HP is 50% or above","Super Saiyan; Saiyan Warrior Race; Golden Warrior; Gaze of Respect; Kamehameha","7105","7309"
"http://dbz-dokkanbattle.wikia.com/wiki/Transcending_Limits_Goku_(Kaioken)","Transcending Limits Goku (Kaioken)","80/100","http://vignette4.wikia.nocookie.net/dbz-dokkanbattle/images/c/c9/SSR_icon.png/revision/latest/scale-to-width-down/40?cb=20160907125436","SSR icon","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/5/5a/AGL_icon.png/revision/latest/scale-to-width-down/30?cb=20150825230835","AGL icon","16/23","ATK + 30% when HP is 80% or below","Greatly raises ATK and huge damage to enemy","ATK +2000 at start of turn","All in the Family; The Saiyan Lineage; Kamehameha; Shocking Speed; Over in a Flash","7275","7324"
"http://dbz-dokkanbattle.wikia.com/wiki/Cruel_Tactics_Nappa","Cruel Tactics Nappa","60/80","http://vignette4.wikia.nocookie.net/dbz-dokkanbattle/images/f/f7/SR_icon.png/revision/latest/scale-to-width-down/40?cb=20160907142518","SR icon","http://vignette4.wikia.nocookie.net/dbz-dokkanbattle/images/d/d7/TEQ_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231030","TEQ icon","10/14","<img src=""http://vignette4.wikia.nocookie.net/dbz-dokkanbattle/images/d/d7/TEQ_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231030"" alt=""TEQ icon"" class="""" data-image-key=""TEQ_icon.png"" data-image-name=""TEQ icon.png"" width=""30"" height=""30"" >\n Type HP and ATK increased by 20%","Huge damage to opponent and greatly lowers DEF","ATK +2000 when HP is 30% of below","Saiyan Warrior Race; Brutal Beatdown; Tough as Nails; Berserker; Infighter","6710","5513"
"http://dbz-dokkanbattle.wikia.com/wiki/Cocky_Counter_Raditz","Cocky Counter Raditz","60/80","http://vignette4.wikia.nocookie.net/dbz-dokkanbattle/images/f/f7/SR_icon.png/revision/latest/scale-to-width-down/40?cb=20160907142518","SR icon","http://vignette3.wikia.nocookie.net/dbz-dokkanbattle/images/2/2d/PHY_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231006","PHY icon","10/14","<img src=""http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/5/5a/AGL_icon.png/revision/latest/scale-to-width-down/30?cb=20150825230835"" alt=""AGL icon"" class="""" data-image-key=""AGL_icon.png"" data-image-name=""AGL icon.png"" width=""30"" height=""30"" >\n and \n<img src=""http://vignette3.wikia.nocookie.net/dbz-dokkanbattle/images/2/2d/PHY_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231006"" alt=""PHY icon"" class="""" data-image-key=""PHY_icon.png"" data-image-name=""PHY icon.png"" width=""30"" height=""30"" >\n Type ATK + 25%","Causes huge damage to enemy","Rare chance of increasing DEF by 100%","The Saiyan Lineage; Saiyan Warrior Race; Coward; Brutal Beatdown","5266","5850"
"http://dbz-dokkanbattle.wikia.com/wiki/Burning_Spirit_Yamcha","Burning Spirit Yamcha","60/80","http://vignette4.wikia.nocookie.net/dbz-dokkanbattle/images/f/f7/SR_icon.png/revision/latest/scale-to-width-down/40?cb=20160907142518","SR icon","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/8/82/STR_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231109","STR icon","8/12","<img src=""http://vignette4.wikia.nocookie.net/dbz-dokkanbattle/images/d/d7/TEQ_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231030"" alt=""TEQ icon"" class="""" data-image-key=""TEQ_icon.png"" data-image-name=""TEQ icon.png"" width=""30"" height=""30"" >\n and \n<img src=""http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/8/82/STR_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231109"" alt=""STR icon"" class="""" data-image-key=""STR_icon.png"" data-image-name=""STR icon.png"" width=""30"" height=""30"" >\n Type Ki +2","Causes huge damage to opponents","ATK +25% when Ki meter is 8 or more","Z Fighters; Rival Duo; Turtle School; Speedy Retribution; Kamehameha","5703","5621"
"http://dbz-dokkanbattle.wikia.com/wiki/Proud_till_the_Last_Tien","Proud till the Last Tien","60/80","http://vignette4.wikia.nocookie.net/dbz-dokkanbattle/images/f/f7/SR_icon.png/revision/latest/scale-to-width-down/40?cb=20160907142518","SR icon","http://vignette3.wikia.nocookie.net/dbz-dokkanbattle/images/2/2d/PHY_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231006","PHY icon","8/12","<img src=""http://vignette3.wikia.nocookie.net/dbz-dokkanbattle/images/2/2d/PHY_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231006"" alt=""PHY icon"" class="""" data-image-key=""PHY_icon.png"" data-image-name=""PHY icon.png"" width=""30"" height=""30"" >\n Type ATK +40%","Causes huge damage to opponent","ATK and DEF +30% when HP is 80% or below","Z Fighters; Master and Pupil; Crane School; Dodon Ray; Rival Duo","5915","5987"
"http://dbz-dokkanbattle.wikia.com/wiki/Eternal_Bond_Chiaotzu","Eternal Bond Chiaotzu","60/80","http://vignette4.wikia.nocookie.net/dbz-dokkanbattle/images/f/f7/SR_icon.png/revision/latest/scale-to-width-down/40?cb=20160907142518","SR icon","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/8/82/STR_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231109","STR icon","8/12","All Types ATK +15%","Causes huge damage to enemy","ATK and DEF +10% for all allies","Z Fighters; Master and Pupil; Crane School; Dodon Ray; Telekinesis","6251","5201"
"http://dbz-dokkanbattle.wikia.com/wiki/The_Fruits_of_Training_Super_Saiyan_2_Goku","The Fruits of Training Super Saiyan 2 Goku","80/100","http://vignette4.wikia.nocookie.net/dbz-dokkanbattle/images/c/c9/SSR_icon.png/revision/latest/scale-to-width-down/40?cb=20160907125436","SSR icon","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/5/5a/AGL_icon.png/revision/latest/scale-to-width-down/30?cb=20150825230835","AGL icon","16/23","<img src=""http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/5/5a/AGL_icon.png/revision/latest/scale-to-width-down/30?cb=20150825230835"" alt=""AGL icon"" class="""" data-image-key=""AGL_icon.png"" data-image-name=""AGL icon.png"" width=""30"" height=""30"" >\n, \n<img src=""http://vignette4.wikia.nocookie.net/dbz-dokkanbattle/images/d/d7/TEQ_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231030"" alt=""TEQ icon"" class="""" data-image-key=""TEQ_icon.png"" data-image-name=""TEQ icon.png"" width=""30"" height=""30"" >\n, \n<img src=""http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/8/82/STR_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231109"" alt=""STR icon"" class="""" data-image-key=""STR_icon.png"" data-image-name=""STR icon.png"" width=""30"" height=""30"" >\n ATK increased by 30%","Causes supreme damage to opponent","Ki +3 when HP is 99% or below","Super Saiyan; Saiyan Warrior Race; Golden Warrior; Kamehameha; Family Ties","8356","7563"
"http://dbz-dokkanbattle.wikia.com/wiki/The_First_Awakened_Super_Saiyan_Bardock","The First Awakened Super Saiyan Bardock","80/100","http://vignette4.wikia.nocookie.net/dbz-dokkanbattle/images/c/c9/SSR_icon.png/revision/latest/scale-to-width-down/40?cb=20160907125436","SSR icon","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/8/82/STR_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231109","STR icon","16/23","ATK + 25% for all Types","Causes extreme damage to enemy","All allies' ATK +15% when HP is 50% or above","Saiyan Warrior Race; Super Saiyan; Family Ties; Team Bardock; Saiyan Pride","8612","6645"
"http://dbz-dokkanbattle.wikia.com/wiki/Warrior_of_Daring_Fasha","Warrior of Daring Fasha","60/80","http://vignette4.wikia.nocookie.net/dbz-dokkanbattle/images/f/f7/SR_icon.png/revision/latest/scale-to-width-down/40?cb=20160907142518","SR icon","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/5/5a/AGL_icon.png/revision/latest/scale-to-width-down/30?cb=20150825230835","AGL icon","8/12","ATK increased by 15% for all types","Causes huge damage to opponent","Very rare chance of increasing ATK by 70%","Saiyan Warrior Race; Team Bardock; Saiyan Pride; Battlefield Diva","5104","5792"
"http://dbz-dokkanbattle.wikia.com/wiki/Only_One_of_the_Warrior_Bardock","Solitary Warrior Bardock","80/100","http://vignette4.wikia.nocookie.net/dbz-dokkanbattle/images/c/c9/SSR_icon.png/revision/latest/scale-to-width-down/40?cb=20160907125436","SSR icon","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/5/5a/AGL_icon.png/revision/latest/scale-to-width-down/30?cb=20150825230835","AGL icon","16/23","<img src=""http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/5/5a/AGL_icon.png/revision/latest/scale-to-width-down/30?cb=20150825230835"" alt=""AGL icon"" class="""" data-image-key=""AGL_icon.png"" data-image-name=""AGL icon.png"" width=""30"" height=""30"" >\n & \n<img src=""http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/8/82/STR_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231109"" alt=""STR icon"" class="""" data-image-key=""STR_icon.png"" data-image-name=""STR icon.png"" width=""30"" height=""30"" >\n Type HP & ATK increased by 30%","Causes extreme damage to opponent","<img src=""http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/5/5a/AGL_icon.png/revision/latest/scale-to-width-down/30?cb=20150825230835"" alt=""AGL icon"" class="""" data-image-key=""AGL_icon.png"" data-image-name=""AGL icon.png"" width=""30"" height=""30"" >\n & \n<img src=""http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/8/82/STR_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231109"" alt=""STR icon"" class="""" data-image-key=""STR_icon.png"" data-image-name=""STR icon.png"" width=""30"" height=""30"" >\n Type Ki +2","Saiyan Warrior Race; The Saiyan Lineage; Team Bardock; Saiyan Pride","8338","6839"
"http://dbz-dokkanbattle.wikia.com/wiki/The_Nightmare_Transformed_Frieza_(2nd_Form)","The Nightmare Transformed Frieza (2nd Form)","60/80","http://vignette4.wikia.nocookie.net/dbz-dokkanbattle/images/f/f7/SR_icon.png/revision/latest/scale-to-width-down/40?cb=20160907142518","SR icon","http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/8/82/STR_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231109","STR icon","10/14","<img src=""http://vignette2.wikia.nocookie.net/dbz-dokkanbattle/images/8/82/STR_icon.png/revision/latest/scale-to-width-down/30?cb=20150825231109"" alt=""STR icon"" class="""" data-image-key=""STR_icon.png"" data-image-name=""STR icon.png"" width=""30"" height=""30"" >\n Type ATK + 30%","Causes huge damage to enemy and lowers DEF","Disable enemy's guard when Ki is 5 or more","Brutal Beatdown; Prodigies; Universe's Most Malevolent; Strongest Clan in Space","6213","6126"
